,Opening Price,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Company,Date
185,20.0600,22.4500,19.4400,21.1800,13.2123,1283615658,0.0000,INTC,2008-03-31
186,21.4000,21.8200,19.5000,19.9699,12.4575,1461654100,0.1275,INTC,2008-02-29
187,26.2800,26.3400,18.0500,21.1000,13.0796,2466431600,0.0000,INTC,2008-01-31
188,26.0300,27.9900,25.3800,26.6600,16.5261,943306700,0.0000,INTC,2007-12-31
189,26.7000,27.5400,24.3200,26.0800,16.1666,1368224000,0.1125,INTC,2007-11-30
190,26.0400,26.9800,25.1600,26.9000,16.6053,1566472800,0.0000,INTC,2007-10-31
191,25.8700,27.7100,24.6000,25.8600,15.9633,1186023200,0.0000,INTC,2007-09-28
192,23.5600,25.8000,22.0900,25.7500,15.8954,1533784300,0.1125,INTC,2007-08-31
193,23.8800,26.5200,23.5300,23.6200,14.5123,1499628800,0.0000,INTC,2007-07-31
194,22.3400,24.4500,21.2900,23.7399,14.5859,1332613900,0.0000,INTC,2007-06-29
195,21.5600,23.1400,21.4500,22.1799,13.6275,1282004400,0.1125,INTC,2007-05-31
196,19.1500,22.3000,19.0300,21.5000,13.1417,1477884000,0.0000,INTC,2007-04-30
197,19.5200,19.8000,18.7500,19.1300,11.6931,1380681800,0.0000,INTC,2007-03-30
198,20.9800,21.6700,19.8000,19.8600,12.1393,1175995900,0.1125,INTC,2007-02-28
199,20.4500,22.3000,20.1400,20.9600,12.7443,1614851100,0.0000,INTC,2007-01-31
200,21.3200,21.4500,20.0300,20.2500,12.3126,909179000,0.0000,INTC,2006-12-29
201,21.3700,22.5000,20.3200,21.3950,13.0088,1182225800,0.1000,INTC,2006-11-30
202,20.5600,22.0300,20.1700,21.3400,12.9124,1587909000,0.0000,INTC,2006-10-31
203,19.8950,20.9500,19.0299,20.5700,12.4465,1396655300,0.0000,INTC,2006-09-29
204,17.8900,20.0000,17.2200,19.5700,11.8414,1287884000,0.1000,INTC,2006-08-31
205,19.2700,19.3900,16.8400,18.0000,10.8289,1271383700,0.0000,INTC,2006-07-31
206,18.0500,19.3600,16.7500,19.0000,11.4305,1609055300,0.0000,INTC,2006-06-30
207,20.0100,21.0000,17.7399,18.0200,10.8410,1676106300,0.1000,INTC,2006-05-31
208,19.6400,20.2700,18.6000,19.9800,11.9577,1498496500,0.0000,INTC,2006-04-28
209,20.7500,21.0000,19.3100,19.4600,11.6465,1935500400,0.0000,INTC,2006-03-31
210,21.2400,21.6800,19.8800,20.6000,12.3288,1590202000,0.1000,INTC,2006-02-28
211,25.2000,26.6300,21.0990,21.2550,12.6597,1852525400,0.0000,INTC,2006-01-31
212,26.9400,27.4901,24.8700,24.9600,14.8665,1104580800,0.0000,INTC,2005-12-30
213,23.1800,27.1500,22.5300,26.6800,15.8909,1130819800,0.0800,INTC,2005-11-30
214,24.7400,24.9600,22.7500,23.5000,13.9502,1165374500,0.0000,INTC,2005-10-31
215,25.5800,26.1200,23.8000,24.6500,14.6328,1085852500,0.0000,INTC,2005-09-30
216,27.2600,27.6600,25.3100,25.7200,15.2680,994634900,0.0800,INTC,2005-08-31
217,26.2100,28.8400,26.0800,27.1400,16.0644,1067827200,0.0000,INTC,2005-07-29
218,26.8000,28.0000,25.7300,26.0200,15.4015,1169082600,0.0000,INTC,2005-06-30
219,23.5000,27.4000,23.3499,26.9600,15.9579,1293616200,0.0800,INTC,2005-05-31
220,23.3400,23.9000,21.9400,23.5200,13.8757,1365595400,0.0000,INTC,2005-04-29
221,24.3500,25.4700,22.9600,23.2300,13.7046,1362583000,0.0000,INTC,2005-03-31
222,22.4900,24.6300,22.1699,23.9900,14.1530,1420647100,0.0800,INTC,2005-02-28
223,23.6400,23.7900,21.8900,22.4500,13.1973,1589091300,0.0000,INTC,2005-01-31
224,22.5050,24.5010,22.4400,23.3900,13.7498,1490134800,0.0000,INTC,2004-12-31
225,22.1900,24.9900,22.1500,22.3800,13.1561,1424847200,0.0400,INTC,2004-11-30
226,20.3100,22.6100,20.2200,22.2600,13.0625,1523801700,0.0000,INTC,2004-10-29
227,21.1000,21.7200,19.6400,20.0600,11.7715,1564929800,0.0000,INTC,2004-09-30
228,24.0400,24.9900,20.8600,21.2900,12.4933,1268945500,0.0400,INTC,2004-08-31
229,27.4000,27.4800,22.4600,24.3800,14.2827,1685420600,0.0000,INTC,2004-07-30
230,28.3800,29.0100,27.1250,27.6000,16.1691,1025083900,0.0000,INTC,2004-06-30
231,26.0500,28.9800,25.6100,28.5500,16.7257,1195945600,0.0400,INTC,2004-05-28
232,27.3700,28.5600,25.7200,25.7300,15.0506,1377614900,0.0000,INTC,2004-04-30
233,29.0100,30.1400,26.0300,27.2000,15.9105,1699989600,0.0000,INTC,2004-03-31
234,30.8800,31.4300,28.6500,29.2000,17.0804,1096668000,0.0400,INTC,2004-02-27
235,32.3600,34.6000,30.3500,30.5200,17.8288,1125545500,0.0000,INTC,2004-01-30
236,33.8200,34.4000,29.6600,32.0500,18.7226,1082622400,0.0000,INTC,2003-12-31
237,33.3300,34.5100,31.6600,33.5400,19.5930,904543000,0.0200,INTC,2003-11-28
238,27.8200,33.2800,27.8100,32.9500,19.2369,1220535000,0.0000,INTC,2003-10-31
239,28.7700,29.3800,27.2200,27.5200,16.0668,1165832900,0.0000,INTC,2003-09-30
240,24.7800,29.0400,23.3300,28.5900,16.6914,1148633000,0.0200,INTC,2003-08-29
241,20.8700,25.5000,20.5100,24.8900,14.5193,1431224400,0.0000,INTC,2003-07-31
242,21.0000,22.9190,19.9900,20.8100,12.1393,1356186800,0.0000,INTC,2003-06-30
243,18.3700,21.0100,18.3000,20.8200,12.1451,1286127600,0.0200,INTC,2003-05-30
244,16.3800,19.5600,16.2800,18.3700,10.7047,1222054300,0.0000,INTC,2003-04-30
245,17.1300,19.0100,15.5900,16.2800,9.4868,1292712700,0.0000,INTC,2003-03-31
246,15.6500,17.2900,14.8800,17.2600,10.0579,972981900,0.0200,INTC,2003-02-28
247,16.0200,18.0100,15.1400,15.7000,9.1371,1296861600,0.0000,INTC,2003-01-31
248,21.8800,22.0900,15.4200,15.5700,9.0614,1176184400,0.0000,INTC,2002-12-31
249,17.1000,21.3000,16.9100,20.8800,12.1518,1250526600,0.0200,INTC,2002-11-29
250,14.0500,17.5100,12.9500,17.3100,10.0631,1881026700,0.0000,INTC,2002-10-31
251,16.4700,17.0400,13.6700,13.8900,8.0749,1253168200,0.0000,INTC,2002-09-30
252,18.7200,19.6700,15.8200,16.6700,9.6911,1182004600,0.0200,INTC,2002-08-30
253,18.3500,19.8800,16.2600,18.7900,10.9098,1507029200,0.0000,INTC,2002-07-31
254,27.4300,28.2000,17.4500,18.2700,10.6078,1334010600,0.0000,INTC,2002-06-28
255,28.5700,31.3600,25.5600,27.6200,16.0366,976795600,0.0200,INTC,2002-05-31
256,31.4500,31.4500,27.5100,28.6100,16.5989,977552800,0.0000,INTC,2002-04-30
257,29.0900,34.2500,29.0000,30.4100,17.6432,923979300,0.0000,INTC,2002-03-28
258,35.0700,35.0700,28.5000,28.5500,16.5641,958632000,0.0200,INTC,2002-02-28
259,31.9000,36.7800,31.5600,35.0400,20.3174,1104847100,0.0000,INTC,2002-01-31
260,32.8800,34.8500,31.4100,31.4500,18.2358,851932500,0.0000,INTC,2001-12-31
261,24.5300,32.9900,24.2500,32.6600,18.9374,1113379500,0.0200,INTC,2001-11-30
262,20.2100,26.5000,19.0800,24.4200,14.1491,1237428800,0.0000,INTC,2001-10-31
263,27.5600,28.0900,18.9600,20.4400,11.8431,1066764600,0.0000,INTC,2001-09-28
264,30.6200,32.2300,26.8800,27.9600,16.2002,951559900,0.0200,INTC,2001-08-31
265,29.5800,31.0000,27.0000,29.8100,17.2612,965577600,0.0000,INTC,2001-07-31
266,27.2600,32.0000,26.1500,29.2500,16.9369,1008249200,0.0000,INTC,2001-06-29
267,30.7700,32.5000,26.4000,27.0100,15.6399,966714700,0.0200,INTC,2001-05-31
268,26.0600,32.5700,22.2500,30.9100,17.8864,1232602500,0.0000,INTC,2001-04-30
269,28.2500,33.6900,24.5600,26.3100,15.2245,1421494900,0.0000,INTC,2001-03-30
270,37.0600,38.2300,28.0000,28.5600,16.5265,909408600,0.0200,INTC,2001-02-28
271,30.6900,38.5900,30.0000,37.0000,21.3981,1211434900,0.0000,INTC,2001-01-31
272,38.5000,38.5000,29.8100,30.0600,17.3845,1120692200,0.0000,INTC,2000-12-29
273,44.3100,47.8800,36.0000,38.0600,22.0111,998090900,0.0200,INTC,2000-11-30
274,42.9400,47.0000,35.0000,45.0000,26.0133,1423595100,0.0000,INTC,2000-10-31
275,75.6300,75.6900,41.3800,41.5600,24.0248,1467990100,0.0000,INTC,2000-09-29
276,67.0600,75.8100,60.5600,74.8800,43.2862,688110000,0.0200,INTC,2000-08-31
277,134.1000,147.5000,64.5000,66.7500,38.5746,414569550,0.0000,INTC,2000-07-31
278,126.2000,140.3000,124.1000,133.7000,38.6324,425833700,0.0000,INTC,2000-06-30
279,127.9000,131.0000,105.1000,125.6000,36.2919,572953900,0.0300,INTC,2000-05-31
280,131.4000,139.1000,108.4000,126.8000,36.6294,604789400,0.0000,INTC,2000-04-28
281,112.9000,145.4000,112.0000,131.9000,38.1027,565675100,0.0000,INTC,2000-03-31
282,98.3800,116.5000,96.6300,113.0000,32.6429,482656100,0.0300,INTC,2000-02-29
283,83.2700,106.6000,77.3800,98.9400,28.5731,703466100,0.0000,INTC,2000-01-31
284,76.0600,85.5000,70.5600,82.3100,23.7705,420758900,0.0000,INTC,1999-12-31
