,Opening Price,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Company,Date
184,41.2500,44.0100,40.6500,43.1900,29.6127,355046600,0.0000,QCOM,2008-04-30
185,42.0080,42.1200,36.9100,41.0000,28.1111,411079300,0.0000,QCOM,2008-03-31
186,42.2700,44.8500,38.9500,42.3899,29.0641,381698000,0.1400,QCOM,2008-02-29
187,38.2300,42.6600,35.1700,42.4200,28.9920,558692000,0.0000,QCOM,2008-01-31
188,40.6200,41.5700,37.7500,39.3500,26.8938,296516800,0.1400,QCOM,2007-12-31
189,42.2600,42.7000,36.6000,40.7800,27.7749,464896700,0.0000,QCOM,2007-11-30
190,42.0500,43.4000,40.0500,42.7300,29.1030,366864000,0.0000,QCOM,2007-10-31
191,39.9000,43.0600,36.6800,42.2600,28.7829,364964300,0.0000,QCOM,2007-09-28
192,41.5200,42.3500,35.2300,39.8900,27.1687,563697300,0.1400,QCOM,2007-08-31
193,43.6000,45.5800,41.2700,41.6500,28.2657,405505600,0.0000,QCOM,2007-07-31
194,43.5300,43.9900,40.9800,43.3900,29.4466,409815600,0.0000,QCOM,2007-06-29
195,44.0100,47.7200,42.1400,42.9500,29.1480,415427101,0.1400,QCOM,2007-05-31
196,42.6800,46.3300,41.6000,43.8000,29.6280,324762400,0.0000,QCOM,2007-04-30
197,39.5600,44.1200,39.0400,42.6600,28.8568,474542000,0.0000,QCOM,2007-03-30
198,37.8000,43.6100,36.9999,40.3001,27.2605,460870300,0.1200,QCOM,2007-02-28
199,37.7550,39.9600,36.7900,37.6600,25.3990,370903000,0.0000,QCOM,2007-01-31
200,36.5000,40.9900,35.8000,37.7900,25.4867,344018000,0.1200,QCOM,2006-12-29
201,36.8000,38.4000,34.3500,36.5900,24.6012,387611200,0.0000,QCOM,2006-11-30
202,36.1100,40.0000,34.1000,36.3900,24.4667,389409000,0.0000,QCOM,2006-10-31
203,38.3300,39.4900,35.9900,36.3500,24.4398,358602600,0.0000,QCOM,2006-09-29
204,34.9200,38.5000,32.7600,37.6700,25.3273,326611400,0.1200,QCOM,2006-08-31
205,39.4700,39.7200,33.9400,35.2600,23.6296,354560800,0.0000,QCOM,2006-07-31
206,45.2000,47.7700,38.5400,40.0700,26.8530,450339000,0.0000,QCOM,2006-06-30
207,51.3900,53.0100,44.1000,45.2100,30.2976,324366300,0.1200,QCOM,2006-05-31
208,51.1400,52.5800,50.6300,51.3400,34.3153,212823500,0.0000,QCOM,2006-04-28
209,47.1800,51.7500,46.7900,50.6100,33.8274,328250200,0.0000,QCOM,2006-03-31
210,47.4900,48.8800,45.0800,47.1600,31.5214,217107100,0.0900,QCOM,2006-02-28
211,43.2500,49.4500,42.9100,47.9600,31.9959,308856200,0.0000,QCOM,2006-01-31
212,45.1700,46.6000,42.9800,43.0800,28.7402,255558700,0.0900,QCOM,2005-12-30
213,39.8600,46.5100,39.0800,45.4700,30.2735,324816000,0.0000,QCOM,2005-11-30
214,44.9300,46.2800,39.0200,39.7600,26.4718,373917400,0.0000,QCOM,2005-10-31
215,39.4700,45.0500,39.4300,44.7500,29.7941,289816200,0.0000,QCOM,2005-09-30
216,39.2100,41.7300,38.6100,39.7100,26.4385,242949500,0.0900,QCOM,2005-08-31
217,33.2400,40.2700,32.9800,39.4800,26.2258,299937200,0.0000,QCOM,2005-07-29
218,37.0100,38.5200,33.0000,33.0100,21.9279,282365600,0.0000,QCOM,2005-06-30
219,34.8400,37.7500,34.5200,37.2700,24.7577,233196600,0.0900,QCOM,2005-05-31
220,36.6300,36.7400,32.0800,34.8900,23.1202,380708600,0.0000,QCOM,2005-04-29
221,36.2100,38.5400,35.2200,36.6300,24.2732,365073500,0.0000,QCOM,2005-03-31
222,37.1400,37.7200,33.9900,36.0500,23.8888,293193600,0.0700,QCOM,2005-02-28
223,42.7000,43.7100,35.6400,37.2400,24.6269,352095300,0.0000,QCOM,2005-01-31
224,41.6700,44.9900,41.6500,42.4000,28.0392,274567700,0.0700,QCOM,2004-12-31
225,41.0100,42.2800,37.7700,41.6200,27.4790,301627900,0.0000,QCOM,2004-11-30
226,39.4100,44.4100,38.6800,41.6000,27.4658,263790100,0.0000,QCOM,2004-10-29
227,37.4800,41.1700,37.3600,39.0400,25.7756,307109000,0.0000,QCOM,2004-09-30
228,69.8800,72.7400,34.2100,38.0500,25.1220,229287150,0.0700,QCOM,2004-08-31
229,73.3990,73.5010,67.4000,69.2100,22.8058,194841600,0.0000,QCOM,2004-07-30
230,66.4500,73.3300,64.7300,72.9800,24.0481,197126800,0.0000,QCOM,2004-06-30
231,62.5500,67.2500,61.8000,67.0700,22.1006,178846700,0.1000,QCOM,2004-05-28
232,65.5000,69.3800,62.0700,62.4600,20.5507,179608500,0.0000,QCOM,2004-04-30
233,63.3900,66.9700,61.2000,66.2900,21.8109,230010600,0.0000,QCOM,2004-03-31
234,58.3700,64.0000,55.6110,63.0900,20.7580,164762100,0.0700,QCOM,2004-02-27
235,54.0200,60.7300,53.3300,58.6100,19.2622,192747300,0.0000,QCOM,2004-01-30
236,44.9100,54.8500,44.2700,53.9300,17.7242,218239800,0.0000,QCOM,2003-12-31
237,47.4900,48.6800,43.6100,44.5500,14.6414,159570100,0.0700,QCOM,2003-11-28
238,41.9600,48.6000,41.0000,47.4900,15.5837,193482400,0.0000,QCOM,2003-10-31
239,41.1900,46.0500,40.1600,41.6700,13.6739,241833200,0.0000,QCOM,2003-09-30
240,37.4600,41.5900,35.1300,41.3300,13.5623,212963800,0.0700,QCOM,2003-08-29
241,35.4500,39.9790,34.3300,37.4800,12.2780,235317500,0.0000,QCOM,2003-07-31
242,33.8900,38.1800,32.5500,35.9400,11.7735,275182500,0.0000,QCOM,2003-06-30
243,31.9400,33.8200,29.5800,33.5500,10.9906,307777500,0.0500,QCOM,2003-05-30
244,36.5000,36.6400,30.6600,31.8800,10.4269,344933300,0.0000,QCOM,2003-04-30
245,34.9200,39.9500,33.4400,36.0000,11.7744,289276700,0.0500,QCOM,2003-03-31
246,37.6900,38.7600,32.6300,34.5800,11.2939,298164200,0.0000,QCOM,2003-02-28
247,36.6200,39.9100,35.4000,37.6600,12.2998,298349400,0.0000,QCOM,2003-01-31
248,42.0000,42.8900,35.8300,36.3900,11.8850,251080900,0.0000,QCOM,2002-12-31
