,Opening Price,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Company,Date
104,20.8800,21.2500,19.1000,20.0500,4.8154,106485166,0.0000,NVDA,2014-12-31
105,19.9900,21.0900,19.3750,20.9700,5.0364,116079517,0.0850,NVDA,2014-11-28
106,18.4800,19.5500,16.7700,19.5400,4.6731,165190718,0.0000,NVDA,2014-10-31
107,19.5000,20.1500,18.2236,18.4500,4.4124,137771496,0.0000,NVDA,2014-09-30
108,17.5000,19.4900,17.3400,19.4500,4.6516,151996300,0.0850,NVDA,2014-08-29
109,18.5200,19.6000,17.4150,17.5000,4.1669,156725900,0.0000,NVDA,2014-07-31
110,19.0600,19.7300,18.2300,18.5400,4.4146,131928300,0.0000,NVDA,2014-06-30
111,18.7500,19.1300,17.7100,19.0000,4.5241,140315000,0.0850,NVDA,2014-05-30
112,18.4800,19.4600,17.8800,18.4700,4.3775,173425200,0.0000,NVDA,2014-04-30
113,17.9700,18.9700,17.5600,17.9100,4.2448,180449700,0.0000,NVDA,2014-03-31
114,15.8100,19.0500,15.3200,18.3800,4.3562,193064200,0.0850,NVDA,2014-02-28
115,15.9200,16.4400,15.3300,15.7000,3.7042,135526300,0.0000,NVDA,2014-01-31
116,15.5400,16.1000,14.9000,16.0200,3.7797,154199400,0.0000,NVDA,2013-12-31
117,15.2700,16.3150,14.5200,15.6000,3.6806,165736900,0.0850,NVDA,2013-11-29
118,15.5800,16.0100,15.0000,15.1890,3.5640,144315300,0.0000,NVDA,2013-10-31
119,14.7900,16.1000,14.6700,15.5600,3.6511,120498300,0.0000,NVDA,2013-09-30
120,14.4900,15.4000,14.1100,14.7500,3.4610,191658384,0.0750,NVDA,2013-08-30
121,14.1400,14.7800,13.9600,14.4350,3.3702,130749800,0.0000,NVDA,2013-07-31
122,14.4900,15.4800,13.8300,14.0400,3.2780,232392700,0.0000,NVDA,2013-06-28
123,13.7700,14.9800,13.5200,14.4700,3.3784,207288500,0.0750,NVDA,2013-05-31
124,12.8000,13.7700,12.0400,13.7700,3.1988,234651900,0.0000,NVDA,2013-04-30
125,12.5700,13.0000,12.3200,12.8300,2.9805,165342700,0.0000,NVDA,2013-03-28
126,12.3600,12.8500,12.0500,12.6600,2.9410,247542000,0.0750,NVDA,2013-02-28
127,12.5600,13.1900,11.9100,12.2600,2.8309,229540300,0.0000,NVDA,2013-01-31
128,12.1200,12.8100,11.7000,12.2600,2.8309,200933500,0.0000,NVDA,2012-12-31
129,12.0400,13.0800,11.1500,11.9700,2.7639,249640300,0.0750,NVDA,2012-11-30
130,13.4000,13.8000,11.8300,11.9750,2.7472,203394300,0.0000,NVDA,2012-10-31
131,13.8000,14.0900,12.9500,13.3400,3.0603,218736200,0.0000,NVDA,2012-09-28
132,13.6200,15.2200,13.1000,14.0300,3.2186,247928100,0.0000,NVDA,2012-08-31
133,13.8900,13.9000,12.1600,13.5400,3.1062,212496800,0.0000,NVDA,2012-07-31
134,12.1700,13.8500,11.6300,13.8200,3.1704,288234200,0.0000,NVDA,2012-06-29
135,12.9300,13.6800,11.8250,12.4300,2.8515,284250300,0.0000,NVDA,2012-05-31
136,15.3600,15.4899,12.7500,13.0000,2.9823,238773100,0.0000,NVDA,2012-04-30
137,15.2100,15.6000,14.2400,15.3950,3.5317,258131100,0.0000,NVDA,2012-03-30
138,14.9400,16.9000,14.7300,15.1500,3.4755,326957400,0.0000,NVDA,2012-02-29
139,14.3000,15.2400,13.5000,14.7700,3.3884,289916700,0.0000,NVDA,2012-01-31
140,15.5000,16.0500,13.1100,13.8600,3.1796,243558500,0.0000,NVDA,2011-12-30
141,14.2600,15.6700,13.5000,15.6300,3.5856,404150800,0.0000,NVDA,2011-11-30
142,12.3500,15.8900,11.4700,14.8000,3.3952,371284100,0.0000,NVDA,2011-10-31
143,13.4900,16.1000,12.3800,12.5100,2.8699,502118500,0.0000,NVDA,2011-09-30
144,14.1500,15.3800,11.6500,13.3100,3.0534,564297600,0.0000,NVDA,2011-08-31
145,15.9400,16.2800,13.5900,13.8300,3.1727,363791400,0.0000,NVDA,2011-07-29
146,19.9500,19.9800,14.8600,15.9350,3.6556,398844600,0.0000,NVDA,2011-06-30
147,20.4200,20.5200,17.1200,20.0400,4.5973,429062900,0.0000,NVDA,2011-05-31
148,18.7000,20.4400,16.8300,20.0000,4.5882,383051800,0.0000,NVDA,2011-04-29
149,22.7000,22.9900,17.0100,18.4600,4.2349,689939500,0.0000,NVDA,2011-03-31
150,24.1300,26.1700,21.7800,22.6600,5.1984,600644100,0.0000,NVDA,2011-02-28
151,15.5200,25.0500,15.4200,23.9200,5.4874,818422100,0.0000,NVDA,2011-01-31
